id,playerID,year,stint,teamName,teamID,league,position,games,GS,InnOuts,PO,assists,errors,DP,PB,WP,SB,CS,ZR,createdAt,updatedAt
25720,riosal01,2007,1,TOR,2007TOR,AL,RF,147,139,3750,243,10,5,1,,,,,,,
25721,riverju01,2007,1,LAA,2007LAA,AL,LF,2,2,45,0,0,0,0,,,,,,,
25722,riverju01,2007,1,LAA,2007LAA,AL,RF,7,7,159,9,1,0,0,,,,,,,
25723,roberch02,2007,1,PHI,2007PHI,NL,CF,2,0,30,4,0,0,0,,,,,,,
25724,roberch02,2007,1,PHI,2007PHI,NL,LF,1,0,3,0,0,0,0,,,,,,,
25725,roberch02,2007,1,PHI,2007PHI,NL,RF,16,3,162,14,1,1,1,,,,,,,
25726,roberda07,2007,1,SFN,2007SFN,NL,CF,92,87,2270,223,6,3,0,,,,,,,
25727,roberda07,2007,1,SFN,2007SFN,NL,LF,20,7,250,24,0,0,0,,,,,,,
25728,roberry01,2007,1,TOR,2007TOR,AL,LF,1,1,18,3,0,0,0,,,,,,,
25729,rossco01,2007,1,FLO,2007FLO,NL,CF,36,28,718,63,2,1,1,,,,,,,
25730,rossco01,2007,1,FLO,2007FLO,NL,LF,8,4,141,16,1,1,1,,,,,,,
25731,rossco01,2007,1,FLO,2007FLO,NL,RF,19,10,319,30,2,1,2,,,,,,,
25732,rottivi01,2007,1,MIL,2007MIL,NL,LF,1,0,6,0,0,0,0,,,,,,,
25733,rowanaa01,2007,1,PHI,2007PHI,NL,CF,161,155,4121,392,11,2,2,,,,,,,
25734,ruggiju01,2007,1,TBA,2007TBA,AL,CF,3,2,60,3,0,0,0,,,,,,,
25735,ruggiju01,2007,1,TBA,2007TBA,AL,LF,1,1,21,2,0,0,0,,,,,,,
25736,ruggiju01,2007,1,TBA,2007TBA,AL,RF,1,0,3,1,0,0,0,,,,,,,
25737,salazje01,2007,1,ARI,2007ARI,NL,CF,1,1,24,2,0,0,0,,,,,,,
25738,salazje01,2007,1,ARI,2007ARI,NL,LF,6,1,51,3,0,0,0,,,,,,,
25739,salazje01,2007,1,ARI,2007ARI,NL,RF,27,20,534,47,3,0,1,,,,,,,
25740,sandere02,2007,1,KCA,2007KCA,AL,LF,9,7,171,11,0,0,0,,,,,,,
25741,sandere02,2007,1,KCA,2007KCA,AL,RF,9,8,189,27,0,0,0,,,,,,,
25742,sardibr01,2007,1,NYA,2007NYA,AL,LF,1,1,27,3,0,1,0,,,,,,,
25743,sardibr01,2007,1,NYA,2007NYA,AL,RF,4,1,38,3,0,0,0,,,,,,,
25744,schiena01,2007,1,SFN,2007SFN,NL,RF,30,24,688,48,0,1,0,,,,,,,
25745,schumsk01,2007,1,SLN,2007SLN,NL,CF,15,5,193,20,1,0,0,,,,,,,
25746,schumsk01,2007,1,SLN,2007SLN,NL,LF,23,10,368,20,0,1,0,,,,,,,
25747,schumsk01,2007,1,SLN,2007SLN,NL,RF,26,12,346,24,0,1,0,,,,,,,
25748,scottlu01,2007,1,HOU,2007HOU,NL,CF,3,1,32,4,0,0,0,,,,,,,
25749,scottlu01,2007,1,HOU,2007HOU,NL,LF,5,1,54,4,0,0,0,,,,,,,
25750,scottlu01,2007,1,HOU,2007HOU,NL,RF,101,90,2451,196,8,3,2,,,,,,,
25751,scutama01,2007,1,OAK,2007OAK,AL,LF,6,1,58,2,0,0,0,,,,,,,
25752,scutama01,2007,1,OAK,2007OAK,AL,RF,4,1,78,8,0,0,0,,,,,,,
25753,sheffga01,2007,1,DET,2007DET,AL,LF,7,7,168,12,1,0,0,,,,,,,
25754,sheffga01,2007,1,DET,2007DET,AL,RF,7,5,150,13,0,0,0,,,,,,,
25755,sizemgr01,2007,1,CLE,2007CLE,AL,CF,160,157,4226,399,4,2,2,,,,,,,
25756,sledgte01,2007,1,SDN,2007SDN,NL,LF,54,46,1198,77,2,1,0,,,,,,,
25757,sledgte01,2007,1,SDN,2007SDN,NL,RF,6,2,64,11,0,0,0,,,,,,,
25758,smithse01,2007,1,COL,2007COL,NL,RF,1,0,6,0,0,0,0,,,,,,,
25759,snellch02,2007,1,WAS,2007WAS,NL,LF,20,10,387,28,1,0,0,,,,,,,
25760,snellch02,2007,2,OAK,2007OAK,AL,CF,5,5,116,8,1,0,0,,,,,,,
25761,snellch02,2007,2,OAK,2007OAK,AL,LF,1,1,27,1,0,0,0,,,,,,,
25762,snydech02,2007,1,ARI,2007ARI,NL,LF,1,0,3,0,0,0,0,,,,,,,
25763,soriaal01,2007,1,CHN,2007CHN,NL,CF,12,12,301,29,0,0,0,,,,,,,
25764,soriaal01,2007,1,CHN,2007CHN,NL,LF,122,122,3192,244,19,6,4,,,,,,,
25765,sosasa01,2007,1,TEX,2007TEX,AL,RF,16,16,393,32,1,0,0,,,,,,,
25766,spiezsc01,2007,1,SLN,2007SLN,NL,LF,3,2,36,1,0,0,0,,,,,,,
25767,spiezsc01,2007,1,SLN,2007SLN,NL,RF,15,13,319,17,0,1,0,,,,,,,
25768,spilbry01,2007,1,COL,2007COL,NL,CF,46,37,977,75,2,1,1,,,,,,,
25769,spilbry01,2007,1,COL,2007COL,NL,LF,15,5,199,15,0,0,0,,,,,,,
25770,spilbry01,2007,1,COL,2007COL,NL,RF,20,13,373,25,0,0,0,,,,,,,
25771,stairma01,2007,1,TOR,2007TOR,AL,LF,43,35,864,46,3,0,0,,,,,,,
25772,stairma01,2007,1,TOR,2007TOR,AL,RF,17,13,306,20,0,0,0,,,,,,,
25773,sternad01,2007,1,BAL,2007BAL,AL,CF,2,0,6,0,0,0,0,,,,,,,
25774,stewash01,2007,1,OAK,2007OAK,AL,CF,6,3,96,12,0,1,0,,,,,,,
25775,stewash01,2007,1,OAK,2007OAK,AL,LF,139,128,3462,277,4,3,2,,,,,,,
25776,stockme01,2007,1,MIL,2007MIL,NL,LF,4,0,18,3,0,0,0,,,,,,,
25777,stockme01,2007,1,MIL,2007MIL,NL,RF,2,0,9,0,0,0,0,,,,,,,
25778,sullico01,2007,1,COL,2007COL,NL,CF,51,24,771,77,1,0,1,,,,,,,
25779,sullico01,2007,1,COL,2007COL,NL,LF,1,0,3,0,0,0,0,,,,,,,
25780,sullico01,2007,1,COL,2007COL,NL,RF,1,0,3,0,0,0,0,,,,,,,
25781,suzukic01,2007,1,SEA,2007SEA,AL,CF,155,155,4018,424,8,1,3,,,,,,,
25782,sweenma01,2007,1,SFN,2007SFN,NL,LF,7,5,127,6,0,0,0,,,,,,,
25783,sweenma01,2007,1,SFN,2007SFN,NL,RF,3,1,22,1,0,0,0,,,,,,,
25784,sweenry01,2007,1,CHA,2007CHA,AL,CF,3,3,78,6,0,0,0,,,,,,,
25785,sweenry01,2007,1,CHA,2007CHA,AL,LF,11,10,278,19,1,0,1,,,,,,,
25786,swishni01,2007,1,OAK,2007OAK,AL,CF,59,57,1443,139,1,2,0,,,,,,,
25787,swishni01,2007,1,OAK,2007OAK,AL,RF,57,46,1241,107,2,0,0,,,,,,,
25788,tagucso01,2007,1,SLN,2007SLN,NL,CF,63,41,1141,118,1,1,1,,,,,,,
25789,tagucso01,2007,1,SLN,2007SLN,NL,LF,41,21,637,49,2,2,1,,,,,,,
25790,tagucso01,2007,1,SLN,2007SLN,NL,RF,8,2,70,5,0,0,0,,,,,,,
25791,taverwi01,2007,1,COL,2007COL,NL,CF,86,85,2142,212,7,4,0,,,,,,,
25792,teahema01,2007,1,KCA,2007KCA,AL,CF,5,4,90,8,0,0,0,,,,,,,
25793,teahema01,2007,1,KCA,2007KCA,AL,RF,137,130,3452,318,17,6,7,,,,,,,
25794,terrelu01,2007,1,CHA,2007CHA,AL,CF,38,23,713,70,2,1,1,,,,,,,
25795,terrelu01,2007,1,CHA,2007CHA,AL,LF,5,3,87,2,0,0,0,,,,,,,
25796,terrelu01,2007,1,CHA,2007CHA,AL,RF,15,4,170,12,0,0,0,,,,,,,
25797,thamema01,2007,1,DET,2007DET,AL,LF,37,32,830,67,1,2,1,,,,,,,
25798,thamema01,2007,1,DET,2007DET,AL,RF,9,3,111,10,0,0,0,,,,,,,
25799,theriry01,2007,1,CHN,2007CHN,NL,LF,4,0,33,4,0,0,0,,,,,,,
25800,theriry01,2007,1,CHN,2007CHN,NL,RF,2,1,21,1,0,0,0,,,,,,,
25801,thompke01,2007,1,NYA,2007NYA,AL,CF,1,0,3,0,0,0,0,,,,,,,
25802,thompke01,2007,1,NYA,2007NYA,AL,LF,5,2,68,6,0,0,0,,,,,,,
25803,thompke01,2007,1,NYA,2007NYA,AL,RF,5,3,72,8,0,0,0,,,,,,,
25804,thompke01,2007,2,OAK,2007OAK,AL,CF,5,2,54,2,0,1,0,,,,,,,
25805,thompke01,2007,2,OAK,2007OAK,AL,LF,2,1,48,2,0,0,0,,,,,,,
25806,thompke01,2007,2,OAK,2007OAK,AL,RF,1,0,3,0,0,0,0,,,,,,,
25807,tynerja01,2007,1,MIN,2007MIN,AL,CF,17,7,255,19,0,0,0,,,,,,,
25808,tynerja01,2007,1,MIN,2007MIN,AL,LF,47,33,933,89,3,0,0,,,,,,,
25809,tynerja01,2007,1,MIN,2007MIN,AL,RF,18,15,433,37,0,1,0,,,,,,,
25810,uptonbj01,2007,1,TBA,2007TBA,AL,CF,78,75,1994,204,11,2,2,,,,,,,
25811,uptonju01,2007,1,ARI,2007ARI,NL,RF,42,38,946,65,1,5,0,,,,,,,
25812,valdewi01,2007,1,LAN,2007LAN,NL,CF,1,0,6,1,0,0,0,,,,,,,
25813,valdewi01,2007,1,LAN,2007LAN,NL,LF,2,1,25,1,0,0,0,,,,,,,
25814,velezeu01,2007,1,SFN,2007SFN,NL,LF,2,0,12,0,0,0,0,,,,,,,
25815,victosh01,2007,1,PHI,2007PHI,NL,CF,4,1,48,3,0,0,0,,,,,,,
25816,victosh01,2007,1,PHI,2007PHI,NL,RF,114,100,2756,229,10,3,4,,,,,,,
25817,vottojo01,2007,1,CIN,2007CIN,NL,LF,6,6,153,14,0,1,0,,,,,,,
25818,walketo04,2007,1,OAK,2007OAK,AL,LF,1,0,3,0,0,0,0,,,,,,,
25819,wardda01,2007,1,CHN,2007CHN,NL,LF,1,0,3,0,0,0,0,,,,,,,
25820,wardda01,2007,1,CHN,2007CHN,NL,RF,10,10,222,25,1,0,0,,,,,,,
25821,watsobr01,2007,1,WAS,2007WAS,NL,CF,5,5,126,9,0,0,0,,,,,,,
25822,watsobr01,2007,1,WAS,2007WAS,NL,LF,1,0,3,0,0,0,0,,,,,,,
25823,wellsve01,2007,1,TOR,2007TOR,AL,CF,148,143,3837,321,5,3,0,,,,,,,
25824,werthja01,2007,1,PHI,2007PHI,NL,CF,2,0,6,3,0,0,0,,,,,,,
25825,werthja01,2007,1,PHI,2007PHI,NL,LF,37,8,383,35,2,0,1,,,,,,,
25826,werthja01,2007,1,PHI,2007PHI,NL,RF,58,55,1338,109,7,2,1,,,,,,,
25827,whitero02,2007,1,MIN,2007MIN,AL,LF,16,16,375,24,0,0,0,,,,,,,
25828,wiggity01,2007,2,HOU,2007HOU,NL,LF,1,0,3,0,0,0,0,,,,,,,
25829,wiggity01,2007,2,HOU,2007HOU,NL,RF,1,0,3,0,0,0,0,,,,,,,
25830,wilkebr01,2007,1,TEX,2007TEX,AL,CF,1,0,6,1,0,0,0,,,,,,,
25831,wilkebr01,2007,1,TEX,2007TEX,AL,LF,36,33,826,73,2,2,0,,,,,,,
25832,wilkebr01,2007,1,TEX,2007TEX,AL,RF,19,12,333,27,0,0,0,,,,,,,
25833,willijo03,2007,1,FLO,2007FLO,NL,LF,137,137,3529,211,9,3,0,,,,,,,
25834,willire03,2007,1,LAA,2007LAA,AL,CF,30,24,681,68,0,1,0,,,,,,,
25835,willire03,2007,1,LAA,2007LAA,AL,LF,64,57,1540,151,3,1,1,,,,,,,
25836,willire03,2007,1,LAA,2007LAA,AL,RF,31,23,636,41,3,1,0,,,,,,,
25837,wilsopr01,2007,1,SLN,2007SLN,NL,RF,16,14,371,27,0,2,0,,,,,,,
25838,winnra01,2007,1,SFN,2007SFN,NL,CF,36,31,853,82,0,0,0,,,,,,,
25839,winnra01,2007,1,SFN,2007SFN,NL,LF,23,15,413,27,2,0,0,,,,,,,
25840,winnra01,2007,1,SFN,2007SFN,NL,RF,104,98,2607,209,3,2,0,,,,,,,
25841,wisede01,2007,1,CIN,2007CIN,NL,CF,4,1,40,6,0,0,0,,,,,,,
25842,woodja02,2007,1,FLO,2007FLO,NL,LF,1,0,6,0,0,0,0,,,,,,,
25843,youngch04,2007,1,ARI,2007ARI,NL,CF,146,144,3789,354,6,6,2,,,,,,,
25844,youngde03,2007,1,TBA,2007TBA,AL,CF,29,28,728,62,0,3,0,,,,,,,
25845,youngde03,2007,1,TBA,2007TBA,AL,RF,133,127,3402,252,16,4,7,,,,,,,
25846,youngde04,2007,1,LAN,2007LAN,NL,LF,6,5,138,8,0,0,0,,,,,,,
25847,abercre01,2008,1,HOU,2008HOU,NL,CF,11,10,232,29,2,0,1,,,,,,,
25848,abercre01,2008,1,HOU,2008HOU,NL,LF,12,2,96,7,0,0,0,,,,,,,
25849,abreubo01,2008,1,NYA,2008NYA,AL,RF,150,148,3930,270,10,2,3,,,,,,,
25850,aguilch01,2008,1,NYN,2008NYN,NL,LF,6,2,78,5,1,0,0,,,,,,,
25851,aloumo01,2008,1,NYN,2008NYN,NL,LF,13,13,277,18,0,0,0,,,,,,,
25852,ambrech01,2008,1,SDN,2008SDN,NL,CF,3,3,67,3,0,0,0,,,,,,,
25853,ambrech01,2008,1,SDN,2008SDN,NL,RF,7,6,150,16,0,1,0,,,,,,,
25854,amezaal01,2008,1,FLO,2008FLO,NL,CF,79,48,1372,144,6,1,1,,,,,,,
25855,anderbr03,2008,1,CHA,2008CHA,AL,CF,94,37,1342,102,0,0,0,,,,,,,
25856,anderbr03,2008,1,CHA,2008CHA,AL,LF,3,2,48,3,0,0,0,,,,,,,
25857,anderbr03,2008,1,CHA,2008CHA,AL,RF,2,0,18,0,0,0,0,,,,,,,
25858,anderga01,2008,1,LAA,2008LAA,AL,LF,82,80,2068,144,9,0,2,,,,,,,
25859,anderjo03,2008,1,ATL,2008ATL,NL,CF,30,27,708,55,1,2,0,,,,,,,
25860,anderjo03,2008,1,ATL,2008ATL,NL,LF,6,3,101,9,0,0,0,,,,,,,
25861,anderjo03,2008,1,ATL,2008ATL,NL,RF,1,0,1,0,0,0,0,,,,,,,
25862,anderma02,2008,1,NYN,2008NYN,NL,LF,25,20,497,45,1,2,1,,,,,,,
25863,andinro01,2008,1,FLO,2008FLO,NL,CF,1,0,18,2,0,0,0,,,,,,,
25864,ankieri01,2008,1,SLN,2008SLN,NL,CF,89,84,2299,213,4,5,1,,,,,,,
25865,ankieri01,2008,1,SLN,2008SLN,NL,LF,17,16,393,22,0,3,0,,,,,,,
25866,ankieri01,2008,1,SLN,2008SLN,NL,RF,1,0,6,1,0,0,0,,,,,,,
25867,baileje01,2008,1,BOS,2008BOS,AL,LF,5,2,69,3,0,0,0,,,,,,,
25868,baileje01,2008,1,BOS,2008BOS,AL,RF,1,0,3,0,0,0,0,,,,,,,
25869,bakerje03,2008,1,COL,2008COL,NL,RF,3,3,63,2,0,1,0,,,,,,,
25870,baldero01,2008,1,TBA,2008TBA,AL,LF,1,0,21,1,0,0,0,,,,,,,
25871,baldero01,2008,1,TBA,2008TBA,AL,RF,6,3,89,5,0,1,0,,,,,,,
25872,balenwl01,2008,1,SEA,2008SEA,AL,CF,29,25,656,60,0,0,0,,,,,,,
25873,balenwl01,2008,1,SEA,2008SEA,AL,LF,5,5,129,13,1,0,0,,,,,,,
25874,balenwl01,2008,1,SEA,2008SEA,AL,RF,35,32,879,76,5,2,0,,,,,,,
25875,barmecl01,2008,1,COL,2008COL,NL,RF,1,1,18,2,0,0,0,,,,,,,
25876,bartobr01,2008,1,SLN,2008SLN,NL,CF,2,0,6,0,0,0,0,,,,,,,
25877,bartobr01,2008,1,SLN,2008SLN,NL,LF,36,27,627,43,2,1,0,,,,,,,
25878,bartobr01,2008,1,SLN,2008SLN,NL,RF,10,6,144,15,0,1,0,,,,,,,
25879,bayja01,2008,1,PIT,2008PIT,NL,LF,105,105,2764,178,3,3,0,,,,,,,
25880,bayja01,2008,2,BOS,2008BOS,AL,LF,49,48,1270,76,5,1,0,,,,,,,
25881,beltrca01,2008,1,NYN,2008NYN,NL,CF,158,158,4222,418,8,3,1,,,,,,,
25882,bernaro01,2008,1,WAS,2008WAS,NL,CF,14,12,324,27,0,1,0,,,,,,,
25883,bernaro01,2008,1,WAS,2008WAS,NL,LF,6,6,168,19,2,0,0,,,,,,,
25884,blancgr01,2008,1,ATL,2008ATL,NL,CF,69,54,1483,128,4,0,0,,,,,,,
25885,blancgr01,2008,1,ATL,2008ATL,NL,LF,77,55,1538,86,3,2,0,,,,,,,
25886,blancgr01,2008,1,ATL,2008ATL,NL,RF,5,4,102,8,0,0,0,,,,,,,
25887,bloomwi01,2008,1,SEA,2008SEA,AL,CF,23,16,484,48,1,3,0,,,,,,,
25888,bloomwi01,2008,1,SEA,2008SEA,AL,LF,8,1,53,3,0,0,0,,,,,,,
25889,bloomwi01,2008,1,SEA,2008SEA,AL,RF,13,7,223,14,0,0,0,,,,,,,
25890,boggsbr01,2008,1,TEX,2008TEX,AL,CF,5,0,27,4,0,0,0,,,,,,,
25891,boggsbr01,2008,1,TEX,2008TEX,AL,LF,76,59,1737,131,7,3,2,,,,,,,
25892,boggsbr01,2008,1,TEX,2008TEX,AL,RF,3,1,34,3,0,0,0,,,,,,,
25893,bohntj01,2008,1,PHI,2008PHI,NL,LF,12,0,66,6,1,1,0,,,,,,,
25894,bonifem01,2008,1,ARI,2008ARI,NL,LF,1,0,6,0,0,0,0,,,,,,,
25895,bonifem01,2008,1,ARI,2008ARI,NL,RF,2,2,48,1,0,0,0,,,,,,,
25896,bottsja01,2008,1,TEX,2008TEX,AL,LF,4,1,42,3,0,0,0,,,,,,,
25897,bournmi01,2008,1,HOU,2008HOU,NL,CF,130,111,3027,291,9,5,2,,,,,,,
25898,bowkejo01,2008,1,SFN,2008SFN,NL,LF,5,3,81,5,0,0,0,,,,,,,
25899,bowkejo01,2008,1,SFN,2008SFN,NL,RF,14,10,274,22,0,0,0,,,,,,,
25900,bradlmi01,2008,1,TEX,2008TEX,AL,LF,1,1,24,1,0,0,0,,,,,,,
25901,bradlmi01,2008,1,TEX,2008TEX,AL,RF,19,19,472,42,4,3,3,,,,,,,
25902,braunry02,2008,1,MIL,2008MIL,NL,LF,149,148,3931,275,9,0,0,,,,,,,
25903,brownem01,2008,1,OAK,2008OAK,AL,CF,1,0,3,0,0,0,0,,,,,,,
25904,brownem01,2008,1,OAK,2008OAK,AL,LF,65,40,1239,89,6,1,1,,,,,,,
25905,brownem01,2008,1,OAK,2008OAK,AL,RF,55,55,1300,111,4,3,2,,,,,,,
25906,bruceja01,2008,1,CIN,2008CIN,NL,CF,35,35,855,77,3,2,1,,,,,,,
25907,bruceja01,2008,1,CIN,2008CIN,NL,LF,11,4,123,3,0,0,0,,,,,,,
25908,bruceja01,2008,1,CIN,2008CIN,NL,RF,78,64,1770,143,5,9,3,,,,,,,
25909,brunter01,2008,1,PHI,2008PHI,NL,LF,29,0,157,11,0,0,0,,,,,,,
25910,brunter01,2008,1,PHI,2008PHI,NL,RF,7,1,38,3,0,0,0,,,,,,,
25911,bucktr01,2008,1,OAK,2008OAK,AL,LF,12,3,141,11,1,0,0,,,,,,,
25912,bucktr01,2008,1,OAK,2008OAK,AL,RF,34,34,861,73,2,0,0,,,,,,,
25913,burkech01,2008,1,ARI,2008ARI,NL,LF,18,13,349,43,1,0,0,,,,,,,
25914,burkech01,2008,1,ARI,2008ARI,NL,RF,9,7,188,9,0,0,0,,,,,,,
25915,burrepa01,2008,1,PHI,2008PHI,NL,LF,155,154,3595,202,12,2,1,,,,,,,
25916,burriem01,2008,1,SFN,2008SFN,NL,RF,1,0,7,0,0,0,0,,,,,,,
25917,byrdma01,2008,1,TEX,2008TEX,AL,CF,57,46,1299,149,4,3,0,,,,,,,
25918,byrdma01,2008,1,TEX,2008TEX,AL,LF,31,30,708,61,0,0,0,,,,,,,
25919,byrdma01,2008,1,TEX,2008TEX,AL,RF,39,33,837,71,3,3,0,,,,,,,
25920,byrneer01,2008,1,ARI,2008ARI,NL,CF,1,0,10,2,0,0,0,,,,,,,
25921,byrneer01,2008,1,ARI,2008ARI,NL,LF,51,50,1259,76,1,1,0,,,,,,,
25922,cabrejo02,2008,1,CIN,2008CIN,NL,LF,17,15,372,21,2,1,0,,,,,,,
25923,cabrejo02,2008,1,CIN,2008CIN,NL,RF,3,2,51,1,0,0,0,,,,,,,
25924,cabreme01,2008,1,NYA,2008NYA,AL,CF,117,109,2921,272,7,4,1,,,,,,,
25925,cabreme01,2008,1,NYA,2008NYA,AL,LF,8,1,54,4,0,0,0,,,,,,,
25926,cabreme01,2008,1,NYA,2008NYA,AL,RF,5,2,71,8,0,0,0,,,,,,,
25927,cairomi01,2008,1,SEA,2008SEA,AL,LF,2,0,12,0,0,0,0,,,,,,,
25928,cairomi01,2008,1,SEA,2008SEA,AL,RF,1,0,6,0,0,0,0,,,,,,,
25929,callaal01,2008,1,KCA,2008KCA,AL,LF,3,1,42,0,0,0,0,,,,,,,
25930,camermi01,2008,1,MIL,2008MIL,NL,CF,119,119,3171,293,3,1,0,,,,,,,
25931,carrobr01,2008,1,FLO,2008FLO,NL,LF,7,0,30,4,0,0,0,,,,,,,
25932,carrobr01,2008,1,FLO,2008FLO,NL,RF,8,3,85,9,2,0,0,,,,,,,
25933,carroja01,2008,1,CLE,2008CLE,AL,LF,1,0,9,0,0,0,0,,,,,,,
25934,cartech01,2008,1,BOS,2008BOS,AL,LF,3,1,51,3,0,0,0,,,,,,,
25935,castiwi01,2008,1,CIN,2008CIN,NL,LF,5,5,114,6,0,0,0,,,,,,,
25936,castoko01,2008,1,WAS,2008WAS,NL,LF,8,6,161,11,0,0,0,,,,,,,
25937,castoko01,2008,1,WAS,2008WAS,NL,RF,1,1,27,4,1,0,1,,,,,,,
25938,catalfr01,2008,1,TEX,2008TEX,AL,LF,26,20,505,29,0,1,0,,,,,,,
25939,cedenro02,2008,1,CHN,2008CHN,NL,CF,1,0,3,0,0,0,0,,,,,,,
25940,cedenro02,2008,1,CHN,2008CHN,NL,LF,1,0,6,0,0,0,0,,,,,,,
25941,chaveen01,2008,1,NYN,2008NYN,NL,CF,10,2,115,9,1,0,0,,,,,,,
25942,chaveen01,2008,1,NYN,2008NYN,NL,LF,54,13,592,62,2,0,0,,,,,,,
25943,chaveen01,2008,1,NYN,2008NYN,NL,RF,60,41,1200,109,4,1,2,,,,,,,
25944,choosh01,2008,1,CLE,2008CLE,AL,LF,26,25,669,40,3,1,0,,,,,,,
25945,choosh01,2008,1,CLE,2008CLE,AL,RF,51,45,1195,88,1,1,0,,,,,,,
25946,chrisju01,2008,1,NYA,2008NYA,AL,CF,3,3,67,5,1,0,0,,,,,,,
25947,chrisju01,2008,1,NYA,2008NYA,AL,LF,9,6,159,5,0,1,0,,,,,,,
25948,chrisju01,2008,1,NYA,2008NYA,AL,RF,5,1,51,6,0,0,0,,,,,,,
25949,churcry01,2008,1,NYN,2008NYN,NL,RF,83,81,2172,180,7,1,1,,,,,,,
25950,clarkbr02,2008,1,NYN,2008NYN,NL,LF,2,2,44,2,0,0,0,,,,,,,
25951,clarkbr02,2008,1,NYN,2008NYN,NL,RF,2,0,6,0,0,0,0,,,,,,,
25952,clevlbr01,2008,1,DET,2008DET,AL,CF,3,3,63,6,0,0,0,,,,,,,
25953,clevlbr01,2008,1,DET,2008DET,AL,LF,10,2,117,16,1,0,0,,,,,,,
25954,clevlbr01,2008,1,DET,2008DET,AL,RF,1,1,27,1,0,0,0,,,,,,,
25955,coatsbu01,2008,1,TOR,2008TOR,AL,LF,7,1,69,6,0,0,0,,,,,,,
25956,crabbca01,2008,1,SDN,2008SDN,NL,LF,1,0,6,0,0,0,0,,,,,,,
25957,crabbca01,2008,1,SDN,2008SDN,NL,RF,2,1,30,3,0,0,0,,,,,,,
25958,crawfca02,2008,1,TBA,2008TBA,AL,CF,1,1,21,2,0,0,0,,,,,,,
25959,crawfca02,2008,1,TBA,2008TBA,AL,LF,108,103,2762,231,2,4,0,,,,,,,
25960,crispco01,2008,1,BOS,2008BOS,AL,CF,114,98,2658,234,4,2,1,,,,,,,
25961,cruzjo02,2008,1,HOU,2008HOU,NL,CF,5,5,105,9,0,0,0,,,,,,,
25962,cruzjo02,2008,1,HOU,2008HOU,NL,LF,10,1,72,5,0,0,0,,,,,,,
25963,cruzjo02,2008,1,HOU,2008HOU,NL,RF,3,1,33,4,0,0,0,,,,,,,
25964,cruzne02,2008,1,TEX,2008TEX,AL,RF,31,31,822,72,1,2,1,,,,,,,
25965,cuddymi01,2008,1,MIN,2008MIN,AL,CF,1,1,24,3,1,0,1,,,,,,,
25966,cuddymi01,2008,1,MIN,2008MIN,AL,RF,58,57,1505,123,6,1,4,,,,,,,
25967,cunniaa01,2008,1,OAK,2008OAK,AL,LF,18,18,450,41,1,3,0,,,,,,,
25968,cunniaa01,2008,1,OAK,2008OAK,AL,RF,2,2,55,6,0,0,0,,,,,,,
25969,custja01,2008,1,OAK,2008OAK,AL,LF,78,77,1757,129,4,4,0,,,,,,,
25970,custja01,2008,1,OAK,2008OAK,AL,RF,5,5,117,4,0,0,0,,,,,,,
25971,damonjo01,2008,1,NYA,2008NYA,AL,CF,34,33,855,77,1,1,0,,,,,,,
25972,damonjo01,2008,1,NYA,2008NYA,AL,LF,87,75,1978,155,2,1,0,,,,,,,
25973,davisra01,2008,1,SFN,2008SFN,NL,CF,4,2,68,6,0,0,0,,,,,,,
25974,davisra01,2008,1,SFN,2008SFN,NL,LF,3,1,21,2,0,0,0,,,,,,,
25975,davisra01,2008,1,SFN,2008SFN,NL,RF,1,0,6,1,0,0,0,,,,,,,
25976,davisra01,2008,2,OAK,2008OAK,AL,CF,84,41,1395,147,4,1,2,,,,,,,
25977,dejesda01,2008,1,KCA,2008KCA,AL,CF,68,64,1521,151,2,1,1,,,,,,,
25978,dejesda01,2008,1,KCA,2008KCA,AL,LF,71,54,1448,136,1,0,0,,,,,,,
25979,dejesda01,2008,1,KCA,2008KCA,AL,RF,23,12,369,23,0,0,0,,,,,,,
25980,delluda01,2008,1,CLE,2008CLE,AL,LF,56,46,1149,75,1,0,0,,,,,,,
25981,denorch01,2008,1,OAK,2008OAK,AL,CF,12,8,221,26,0,0,0,,,,,,,
25982,denorch01,2008,1,OAK,2008OAK,AL,LF,13,7,211,9,1,0,0,,,,,,,
25983,denorch01,2008,1,OAK,2008OAK,AL,RF,2,1,30,2,0,0,0,,,,,,,
25984,derosma01,2008,1,CHN,2008CHN,NL,LF,27,21,555,39,0,1,0,,,,,,,
25985,derosma01,2008,1,CHN,2008CHN,NL,RF,38,32,800,72,0,0,0,,,,,,,
25986,diazma02,2008,1,ATL,2008ATL,NL,LF,37,33,866,59,2,1,1,,,,,,,
25987,dickech01,2008,1,CIN,2008CIN,NL,CF,7,6,135,10,0,0,0,,,,,,,
25988,dickech01,2008,1,CIN,2008CIN,NL,LF,28,19,548,38,0,0,0,,,,,,,
25989,dillojo02,2008,1,MIL,2008MIL,NL,LF,2,1,27,1,0,0,0,,,,,,,
25990,dobbsgr01,2008,1,PHI,2008PHI,NL,LF,3,2,48,4,0,0,0,,,,,,,
25991,dobbsgr01,2008,1,PHI,2008PHI,NL,RF,4,0,14,1,0,0,0,,,,,,,
25992,drewjd01,2008,1,BOS,2008BOS,AL,CF,1,0,17,0,0,0,0,,,,,,,
25993,drewjd01,2008,1,BOS,2008BOS,AL,RF,106,105,2658,184,6,4,1,,,,,,,
